Price,Close,High,Low,Open,Volume
Ticker,EWZ,EWZ,EWZ,EWZ,EWZ
Date,,,,,
2012-05-11,29.93104362487793,30.58229377085774,29.862213737257406,29.915160115392403,15681900
2012-05-14,28.72385025024414,29.163312891767518,28.707966739751722,29.110364490501155,25454700
2012-05-15,28.167903900146484,29.030943614156993,28.125545181036202,28.70796545015322,19615500
2012-05-16,28.114957809448242,28.89328216891217,27.81845483043346,28.882692488265203,25535300
2012-05-17,27.299577713012695,28.1467321257664,27.225449934593236,28.067310515918983,27079400
2012-05-18,27.288984298706055,27.548424418482576,26.875994811660014,27.437235795721207,28953000
2012-05-21,27.85552406311035,27.93494365643401,27.23074690070838,27.241336583773304,17104900
2012-05-22,27.082490921020508,28.062013215930655,26.93423740228167,27.664909255327863,27974700
2012-05-23,27.119552612304688,27.188382508234067,26.240629298649747,27.00306814261635,31080300
2012-05-24,27.066606521606445,27.27839611736588,26.579493279045135,27.262512604605266,20946300
2012-05-25,27.60666847229004,27.754919979063732,27.09837586068713,27.204270659714894,23910500
2012-05-29,27.88199806213379,28.242039217585738,27.654324919134016,28.199680484108764,20035500
2012-05-30,27.288984298706055,27.42135228383392,27.07190088388737,27.09837407695791,18660400
2012-05-31,27.553720474243164,27.659615267089425,26.79657543208888,27.167206197163207,20340500
2012-06-01,26.86541175842285,27.320756008755858,26.823053026424148,26.923651985257802,18611800
2012-06-04,26.79657745361328,27.16191239572969,26.738335212165307,26.92364959879493,15084900
2012-06-05,26.907764434814453,27.37370031803803,26.812459321887463,27.124847854309206,17262500
2012-06-06,27.553720474243164,27.627846223302992,27.003069167262744,27.061311404316946,20603200
2012-06-07,27.950824737548828,28.47500083720544,27.84492994354718,28.046129850172797,16572500
2012-06-08,27.553720474243164,27.585487498254416,27.22015258369875,27.4478256813969,17001400
2012-06-11,26.907764434814453,27.934939294413383,26.902470603996377,27.897876419361246,20008600
2012-06-12,27.304868698120117,27.347227424229956,26.939533774411306,27.12484815170377,16108600
2012-06-13,27.32075309753418,27.723152929541243,27.12484903235393,27.20956446754879,16734900
2012-06-14,27.43194007873535,27.569601885101317,27.08778253315789,27.310161783164485,20770200
2012-06-15,27.765504837036133,27.818453237238543,27.474295705135184,27.622547186152044,18689800
2012-06-18,27.83963394165039,27.956116388170553,27.37899192663302,27.46900320143614,13616500
2012-06-19,28.856224060058594,28.96211886423407,28.030247011220343,28.104374787985954,35087400
2012-06-20,28.64443588256836,29.041539903231186,28.316163791024227,28.861519333073016,23539800
2012-06-21,27.644289016723633,28.59474826714878,27.606486870860838,28.52454339909111,23502400
2012-06-22,27.406679153442383,27.892709755558084,27.271670881750552,27.838705210843706,16880400
2012-06-25,26.650638580322266,26.9476584993433,26.488629026351038,26.86125326655443,23755100
2012-06-26,26.68842887878418,26.882841081165118,26.418412388824507,26.612824591205445,18446000
2012-06-27,26.629032135009766,26.81804289053619,26.34821468389712,26.710035861637063,21906300
2012-06-28,26.499418258666992,26.575022546527695,26.06739228513274,26.38601182687594,26908500
2012-06-29,27.919710159301758,27.973712642331403,27.4066783302694,27.563288415143127,27866800
2012-07-02,28.394939422607422,28.43274157218743,28.000713474022785,28.130322315484708,15748200
2012-07-03,28.837766647338867,28.89176913009903,28.465142512080657,28.616353171921922,14643300
2012-07-05,28.751361846923828,29.086181776926477,28.265331254933933,28.63255391109014,18461100
2012-07-06,28.173524856567383,28.373338579850817,27.908909800422077,28.29233279364805,14337000
2012-07-09,27.957509994506836,28.11412006641299,27.736096536318403,28.09791767479554,6993100
2012-07-10,27.493074417114258,28.297724331679035,27.352666771786,28.270721039061065,13962500
2012-07-11,27.42827606201172,27.827899321056876,27.185260804450543,27.466078206514304,13003300
2012-07-12,27.22846221923828,27.395873186852423,26.774836487759366,26.920643581413383,12815300
2012-07-13,27.709102630615234,27.881913079812872,27.57949376368548,27.584895249008373,10592200
2012-07-16,27.563289642333984,27.773902219614385,27.358076489571868,27.725299158698697,8647300
2012-07-17,27.849498748779297,27.908902702211126,27.331067617112375,27.703689606736315,11377500
2012-07-18,28.03851890563965,28.092523454263034,27.563291238131203,27.628094636416375,9533000
2012-07-19,28.459745407104492,28.502946984820724,28.092522726233764,28.14652521339476,10304200
2012-07-20,27.93050765991211,28.20592358585806,27.827900070587948,28.09251714929575,12197600
2012-07-23,27.20146369934082,27.282469479518788,26.720834622443366,27.066455439085914,17182500
2012-07-24,27.050260543823242,27.368880184465695,26.78564339411152,27.363478699334834,12262800
2012-07-25,27.017850875854492,27.32566952725962,26.8558413845985,27.239264327918928,8252100
2012-07-26,27.914302825927734,27.95750645134891,27.30946649046704,27.503878684737824,12701400
2012-07-27,28.924177169799805,29.075385797358752,28.14112866553819,28.243734225658468,21005000
2012-07-30,28.880962371826172,28.945765750025274,28.47053822981554,28.756755038585293,11554500
2012-07-31,28.324737548828125,28.94577440063288,28.297736304847547,28.84856827425251,13528900
2012-08-01,28.432750701904297,28.64336333435253,28.01152337694452,28.42734921590837,12950800
2012-08-02,28.070919036865234,28.45974351071655,27.822504316376985,28.076320521259113,13093100
2012-08-03,28.880962371826172,29.129377038307933,28.686550177166623,28.756755038585293,13978600
2012-08-06,29.275192260742188,29.577611521879376,28.78376224893342,28.84316621630525,12260300
2012-08-07,29.296798706054688,29.761227549714665,29.269797460273686,29.502011882103677,11881500
2012-08-08,29.707218170166016,29.782824530153707,29.29679394483189,29.329196670540902,11117200
2012-08-09,29.70181655883789,29.9178305941999,29.491204007394316,29.70181655883789,10831600
2012-08-10,29.966434478759766,30.031237867137413,29.388597227178618,29.534406396075255,12237000
2012-08-13,29.75042152404785,29.928631363611117,29.44260284293277,29.70181846597375,12322500
2012-08-14,29.329198837280273,29.94483625079395,29.237392137687053,29.831429792528343,14639800
2012-08-15,29.45879554748535,29.545200732791752,29.21038089723722,29.393992173521085,11363500
2012-08-16,29.971834182739258,30.069040296245042,29.46960328298024,29.76662104755343,14811100
2012-08-17,29.90163230895996,30.06904331235954,29.799026761106358,29.955636855248276,11907700
2012-08-20,29.907033920288086,29.95023549743891,29.56141306283022,29.81522722124051,8953900
2012-08-21,29.61541748046875,30.18785335050042,29.4696082854589,30.03664267045524,13227600
2012-08-22,29.723413467407227,29.842219313186646,29.291387528068032,29.588405232609844,14238700
2012-08-23,29.248191833496094,29.545209618561543,29.08078083533864,29.523607800722633,14973600
2012-08-24,29.296798706054688,29.491210971778678,28.8971732642817,29.096987015199694,11241000
2012-08-27,29.00517463684082,29.1671841399163,28.924170915334376,29.048378269694332,10816400
2012-08-28,28.934974670410156,29.10778509870154,28.789165485277522,28.961975913568907,7722800
2012-08-29,28.46514320373535,28.794563712739652,28.19512666324825,28.767562470703485,15173300
2012-08-30,28.259933471679688,28.36253902036362,28.087120982221403,28.227530743644483,8524000
2012-08-31,28.47054100036621,28.621749584232738,28.23832664082121,28.351733078721107,11344500
2012-09-04,27.952116012573242,28.438146690290523,27.908914430144517,28.394945107861798,12148800
2012-09-05,28.21672821044922,28.297733995844006,27.919710430772817,28.12492357639364,11213700
2012-09-06,29.0429744720459,29.086178101457893,28.438138080715042,28.44353750436032,13622900
2012-09-07,29.8530330657959,30.193254540709795,29.350802051420214,29.383204783337796,19208200
2012-09-10,29.21038818359375,29.685617851353204,29.177985458497893,29.599212644493544,14327700
2012-09-11,29.61541748046875,29.696423275495203,29.36160124544461,29.36160124544461,8825300
2012-09-12,29.610017776489258,29.782828214858597,29.3183993892174,29.718022755422904,19162100
2012-09-13,30.49566650390625,30.50106592789216,29.442601661273265,29.529006865485776,26394100
2012-09-14,30.814281463623047,31.3651153304667,30.59286803225021,30.733275695533997,24965900
2012-09-17,30.501070022583008,30.76028567001958,30.360662319411766,30.641479785817094,11229800
2012-09-18,30.50646209716797,30.69547280468423,30.322850812696938,30.430855754099255,11670000
2012-09-19,30.387664794921875,30.72788624725149,30.30125957560706,30.53887341370707,17343500
2012-09-20,30.31205940246582,30.436266772038948,29.93943523368358,30.123046575674913,13700600
2012-09-21,30.20404815673828,30.57127078953032,30.139244768616916,30.47406467731698,15129300
2012-09-24,30.220245361328125,30.344452700732884,30.02583315702073,30.139241649574945,8558200
2012-09-25,29.57760238647461,30.193239567157992,29.485795721602116,30.17163775659246,18343200
2012-09-26,29.502017974853516,29.53982013876641,29.10779393685948,29.421012160718217,13168200
2012-09-27,29.572206497192383,29.755817801604206,29.33459271621455,29.701815325038197,12638600
2012-09-28,29.19419288635254,29.37780424010556,28.95657698145864,29.264395712741205,19531000
2012-10-01,29.453407287597656,29.712622941760255,29.29679718610477,29.32919991539868,13696000
2012-10-02,29.469608306884766,29.755825212077223,29.361601266791947,29.658619081999984,11274600
2012-10-03,29.161779403686523,29.485798350813706,29.113176355611223,29.485798350813706,12053100
2012-10-04,29.356199264526367,29.453405386069523,28.96197535385147,29.194189748642035,11582800
2012-10-05,29.28059196472168,29.728818314801696,29.210387092999788,29.669414351041834,14003800
2012-10-08,29.566818237304688,29.626222219994315,29.09158843585086,29.172594241348207,11085900
2012-10-09,29.30759620666504,29.51280935883905,29.12938429713064,29.502008449770653,12265500
2012-10-10,29.069984436035156,29.410203825383938,28.929574668313485,29.394003490671018,14769500
2012-10-11,29.30219268798828,29.464204252704885,29.25899111477644,29.307594172178895,11182800
2012-10-12,29.161779403686523,29.529001975797183,29.091574543119485,29.399393160908975,10885200
2012-10-15,29.48579978942871,29.610009187285286,29.156381403137352,29.334591214733507,12447700
2012-10-16,29.61541748046875,29.91783678049617,29.50741044045446,29.680220880452147,10360500
2012-10-17,29.79901885986328,29.966429818873664,29.67481152642807,29.76661614068191,12612100
2012-10-18,29.76662254333496,29.858429237398223,29.502007489987584,29.70181915109558,13125400
2012-10-19,29.372394561767578,29.98803185260566,29.334592416545057,29.73961716683984,11244200
2012-10-22,29.556007385253906,29.577609200796232,29.248188723994534,29.30759268670468,9390100
2012-10-23,28.799962997436523,29.064578033267402,28.659553253472637,29.053777125265366,14711100
2012-10-24,28.751361846923828,29.059180535163193,28.659555152853425,28.95117350804736,8495600
2012-10-25,29.059181213378906,29.329197757439086,28.978175426135756,29.264392303619466,20107600
2012-10-26,28.956571578979492,29.221188680042257,28.934971822616028,29.118581082049758,11300100
2012-10-31,28.81076431274414,29.09698324915358,28.67035661681823,29.026778371159256,14569000
2012-11-01,29.377798080444336,29.45880180007708,28.88636809844718,28.940370578202337,11590200
2012-11-02,29.248191833496094,29.664017556612816,29.059181077562464,29.62621540542609,14675900
2012-11-05,29.38859748840332,29.404799880688678,29.08618029991117,29.161784597034206,8003500
2012-11-06,29.6262149810791,29.79902540118969,29.39400059279374,29.480405802849035,11456800
2012-11-07,29.19419288635254,29.437206156266054,29.05378311344924,29.431806731183457,16088800
2012-11-08,28.724355697631836,29.49120366007962,28.556946779257224,29.20498681764884,18639600
2012-11-09,28.497543334960938,28.853965053542275,28.40573664832349,28.524544574538115,16140800
2012-11-12,28.351736068725586,28.546148302806877,28.26533086025198,28.540746818492025,10479900
2012-11-13,28.103313446044922,28.427332371654558,28.033108590140067,28.119513774306775,15809500
2012-11-14,27.68209457397461,28.17352459081451,27.574089606806652,28.12492359162655,15009100
2012-11-15,27.65509605407715,27.83330797555726,27.449884948210407,27.660497539004794,11372400
2012-11-16,27.5740909576416,27.784703538024647,27.26627225399518,27.76310171950772,14597200
2012-11-19,28.01692008972168,28.114126220454292,27.779304187902863,27.86570940854708,16673800
2012-11-20,28.03851890563965,28.11952469854328,27.736101673600256,27.8657084701706,8509100
2012-11-21,27.817100524902344,28.227526782164045,27.568685825016985,27.81170110101898,17470800
2012-11-23,28.16813087463379,28.22753485465175,27.96291768731624,27.96291768731624,8598300
2012-11-26,28.11412239074707,28.222127356792683,27.919710155764687,28.07632024061857,8358600
2012-11-27,27.77389907836914,28.36253516730061,27.655091151776308,28.308530627911807,14015800
2012-11-28,27.82250213623047,27.9251076709844,27.428278268939007,27.574087435207773,17961600
2012-11-29,28.01692008972168,28.20593086611123,27.660498297056414,27.741502032624954,12515100
2012-11-30,27.854909896850586,27.903510900999454,27.579491846296193,27.881911141398703,19090900
2012-12-03,27.817100524902344,28.16812281913439,27.817100524902344,28.141121579592507,13282300
2012-12-04,27.790096282958984,28.189721589216493,27.682089276397846,28.09791491261772,14528600
2012-12-05,28.265329360961914,28.389536712800428,27.865704005429805,28.038514413210567,15645700
2012-12-06,28.497543334960938,28.540744906271915,28.15192252422297,28.15192252422297,12063000
2012-12-07,28.659557342529297,28.702760980701594,28.43274442231329,28.681159161615444,11155500
2012-12-10,28.91337013244629,28.961973189585866,28.64875303022802,28.64875303022802,10855700
2012-12-11,29.167192459106445,29.258999175074365,28.88637700571362,28.94577892773617,14498900
2012-12-12,29.188779830932617,29.410193252685684,29.01596945590887,29.177978924985865,11589700
2012-12-13,28.98356819152832,29.442597447004932,28.918764812660214,29.199582201171697,11155700
2012-12-14,29.264387130737305,29.3561938107223,29.021373932089258,29.145581273194058,8319000
2012-12-17,29.21038818359375,29.285992482088126,29.09698173585219,29.231990000324323,9004000
2012-12-18,29.559555053710938,29.711841205039768,29.09182509343757,29.265864630914855,15836000
2012-12-19,29.962024688720703,30.146941968404693,29.71728092521026,29.771669580832068,17092500
2012-12-20,30.206771850585938,30.233965144098633,29.913079301332093,30.01641464656646,12279200
2012-12-21,29.896764755249023,30.027293398427904,29.652020955894393,29.695529812048896,16617900
2012-12-24,29.820615768432617,29.891317902586717,29.728156099186254,29.831491423906407,3028800
2012-12-26,30.010971069335938,30.326416948149067,30.000093339071363,30.152377413345636,8956300
2012-12-27,30.223039627075195,30.277555738413973,29.808727578785515,30.097655690361513,8778200
2012-12-28,30.124902725219727,30.288448925472714,29.966811253658864,29.977714472314155,6504600
2012-12-31,30.4956111907959,30.56648108934712,29.77056465187803,29.91775501983357,7901800
2013-01-02,31.051664352416992,31.068020224842943,30.80089649070616,30.88812018519588,14852500
2013-01-03,31.24791145324707,31.44961581338117,30.83905008348591,30.915370539775758,16609200
2013-01-04,31.171598434448242,31.231565115720063,30.96444137539385,31.046214500687597,11774200
2013-01-07,30.99714469909668,31.07346515798052,30.81724469209058,31.029852278860304,9654600
2013-01-08,30.582828521728516,30.784534954153944,30.473800490724535,30.77908230485791,10719100
2013-01-09,30.76818084716797,30.89901740326944,30.615539931363347,30.730020618216816,10407400
2013-01-10,31.06257438659668,31.073477610746227,30.653712839086865,30.975350672977683,11638000
2013-01-11,30.751827239990234,30.817244478640923,30.56647666416617,30.80634125893639,10946500
2013-01-14,30.89902114868164,31.111628758488227,30.806344810297603,31.01350184941184,9612700
2013-01-15,30.80088996887207,30.83905019715765,30.642796406216675,30.74092330168716,6250000
2013-01-16,30.708219528198242,30.740927111023797,30.462902259122934,30.49560984194849,6353200
2013-01-17,30.99169921875,31.106182013135694,30.937185186815494,31.008055091991967,10297800
2013-01-18,30.986248016357422,31.008054460517947,30.828154415559077,30.8499608597196,10856100
2013-01-22,30.975341796875,30.98079444717598,30.435645873377297,30.789991198600376,8792200
2013-01-23,30.986248016357422,31.062568491342283,30.855411430971245,31.024408253849852,10626700
2013-01-24,30.909929275512695,31.280630528731177,30.697321631962087,31.07892402829544,11655800
2013-01-25,30.948089599609375,31.20976070619944,30.773642195216002,30.909929359871896,7035800
2013-01-28,30.860862731933594,31.07347035425673,30.62644866640375,31.07347035425673,10092700
2013-01-29,31.182497024536133,31.237011046916347,30.855406651524888,31.046209889008946,9879900
2013-01-30,30.83905029296875,30.94262775869763,30.582829834046837,30.73547282723987,19704100
2013-01-31,30.948089599609375,31.035313301806063,30.64825825328183,30.811802434953485,15402700
2013-02-01,31.117080688476562,31.24246460726591,31.07346780564025,31.237011957123013,8669700
2013-02-04,30.691858291625977,30.822694838785406,30.582828182255852,30.800888400996104,10578900
2013-02-05,30.593734741210938,30.98624234596473,30.582831521125932,30.964435905794723,12801600
2013-02-06,30.588287353515625,30.599190574735058,30.342970075020467,30.495611012938873,13626900
2013-02-07,30.517412185668945,30.953530561253736,30.310255177425002,30.899016544146807,13416100
2013-02-08,30.4956111907959,30.6209951161854,30.342970251987257,30.57738431063014,7287400
2013-02-11,30.43564796447754,30.582836259488285,30.266651146341275,30.577385688389594,6629700
2013-02-12,30.47380256652832,30.62644348399255,30.28845198978896,30.44109290725319,4541900
2013-02-13,30.751827239990234,30.822697128281455,30.610089542984312,30.648249772161925,14653400
2013-02-14,30.61008644104004,30.675503673061524,30.457443460221494,30.52286277181929,8545300
2013-02-15,30.621002197265625,30.757289375454437,30.5228773421808,30.675518316287533,12964200
2013-02-19,30.702762603759766,30.882662602562664,30.62098949892637,30.822695936295034,9158200
2013-02-20,30.032238006591797,30.68096412541289,29.983174546877464,30.648256538654653,15102600
2013-02-21,29.574308395385742,29.917752559032973,29.432570689518354,29.917752559032973,28635100
2013-02-22,29.885047912597656,29.92320815056436,29.65608648479745,29.917757579244974,15373500
2013-02-25,29.547046661376953,30.075839248336973,29.459822991805876,29.972261790588917,15582800
2013-02-26,29.797822952270508,29.86324020321719,29.290834578385663,29.617924992272904,13193600
2013-02-27,29.9995174407959,30.04313031339737,29.634268990851574,29.65607542715231,9823900
2013-02-28,30.05403709411621,30.277547893752892,29.9995209969021,30.05403709411621,9891000
2013-03-01,30.09220314025879,30.10855693279655,29.699695482737535,29.776015954016252,10155200
2013-03-04,29.86323356628418,29.99407011867678,29.650625988275596,29.819622768537613,12680200
2013-03-05,30.037683486938477,30.392030866994176,29.9177522231898,30.14126303965638,15203200
2013-03-06,30.76818084716797,30.909920622909272,30.272095791226437,30.348416249128746,16087800
2013-03-07,31.231563568115234,31.48778199415724,31.046212962267376,31.07346997615565,24135300
2013-03-08,31.427814483642578,31.48232850636839,31.133433769939174,31.231560674506973,15017100
2013-03-11,31.215206146240234,31.3187857052804,30.997147966384098,31.242465238351915,11518300
2013-03-12,31.09527587890625,31.406010406903544,30.964439303107845,31.318786716230214,8164600
2013-03-13,30.686403274536133,31.127972138102113,30.582823749837097,31.100715134604076,13830700
2013-03-14,30.539222717285156,30.828150789912357,30.359322693484028,30.69731629949038,11587800
2013-03-15,30.38112449645996,30.70276218237306,30.337513699503415,30.66460195519493,14692400
2013-03-18,30.157615661621094,30.375675899293995,29.94500807365712,29.994071523154698,9539700
2013-03-19,30.015878677368164,30.321160521885627,29.79236786424219,30.266646500957965,16775400
2013-03-20,29.8414363861084,30.05404401526368,29.79237292710511,30.015883778214118,9797200
2013-03-21,29.356250762939453,29.743307842624663,29.30718730661749,29.68879173583535,13523700
2013-03-22,29.27447509765625,29.42166544337061,29.14909119121287,29.361698775163667,11039400
2013-03-25,29.105478286743164,29.45437299646202,28.985544950436115,29.19815461377402,15891700
2013-03-26,29.27993392944336,29.50889744724102,29.181807004612523,29.21996724431595,12016500
2013-03-27,29.563404083251953,29.672434203510996,28.974644761175657,29.089125451638193,14976900
2013-03-28,29.699691772460938,29.743304653215734,29.438020726662028,29.69969177246094,9867200
2013-04-01,29.421663284301758,29.705140735292378,29.388953627795644,29.639721422280143,8013300
2013-04-02,29.214513778686523,29.552505330967637,29.12729008520827,29.552505330967637,10634500
2013-04-03,29.08367919921875,29.225419010606124,28.95284468979029,29.045518960670698,13228000
2013-04-04,29.018251419067383,29.31263207786986,28.925577181801575,29.230858979454858,12760100
2013-04-05,29.497989654541016,29.60156713489252,28.674814143721672,28.816553937441387,14828900
2013-04-08,29.476181030273438,29.547050921886555,29.18725297307809,29.51434126123974,11353300
2013-04-09,30.05948829650879,30.201228072671253,29.59066024848552,29.73240002464798,14020300
2013-04-10,30.370223999023438,30.740925164469136,30.299356187671027,30.31025732820478,14235800
2013-04-11,30.09220314025879,30.359324789734295,29.91775575459976,30.342970997196534,14856200
2013-04-12,29.972274780273438,30.239398553865318,29.536156243408634,29.966824208377663,12859600
2013-04-15,28.84381103515625,29.492537091097983,28.80565080125243,29.42166927360619,22691300
2013-04-16,29.27993392944336,29.367157631562208,28.90923267554399,29.083680079781683,13967900
2013-04-17,28.62575340270996,29.06187396666061,28.413145771551356,29.01281050719501,16912800
2013-04-18,28.587587356567383,28.783841154552825,28.315013099271283,28.609393796249442,18593800
2013-04-19,29.00189781188965,29.06731504328342,28.718420369748262,28.83290104458143,14844900
2013-04-22,28.958284378051758,29.007347820542602,28.669356372036933,28.909220935560917,6330500
2013-04-23,29.30718231201172,29.519791972891305,29.007351054287433,29.105477950208325,15996000
2013-04-24,29.596120834350586,29.694247758137,29.443477797584453,29.470736893862846,8633500
2013-04-25,29.74330711364746,29.852335165400255,29.459829604021273,29.50344040880703,11827900
2013-04-26,29.285385131835938,29.6833433830397,29.11093773622818,29.579763812188407,10225800
2013-04-29,29.525243759155273,29.666981459337446,29.3235393890426,29.552500769239167,9600200
2013-04-30,30.064939498901367,30.163066391651395,29.34534367178546,29.383503899013093,14472800
2013-05-01,29.694246292114258,29.99407762018009,29.53070004082656,29.95591738276682,9538700
2013-05-02,29.808717727661133,30.026777941798134,29.716041408801193,29.95590806026716,12251300
2013-05-03,29.879596710205078,30.33752163571087,29.879596710205075,30.124911926359253,9921600
2013-05-06,29.8414363861084,29.90140098748847,29.5906664403266,29.874143972392627,14050500
2013-05-07,30.29391098022461,30.39203790574835,29.84688924376183,29.8686956893398,12381800
2013-05-08,30.348419189453125,30.626446118264358,30.21758470025219,30.506512770182905,10897200
2013-05-09,30.108551025390625,30.577379062204848,29.917749884629703,30.402931710773018,14890100
2013-05-10,29.879596710205078,30.135815148344744,29.78146979191262,30.07039789600876,11574000
2013-05-13,29.835973739624023,29.983164067321848,29.639719969360264,29.890489831128544,8701400
2013-05-14,29.656084060668945,30.01042939562036,29.639728188893734,29.797821778734143,8210100
2013-05-15,29.672441482543945,29.852339457462566,29.57976512973725,29.656087688345092,8663200
2013-05-16,29.6669864654541,29.9722704368075,29.596118643192803,29.71604992371488,10808000
2013-05-17,29.688785552978516,29.885039337395423,29.563401652840252,29.683334983223116,6767100
2013-05-20,29.94500732421875,30.00497399205683,29.59611261633519,29.759656750708547,11591600
2013-05-21,30.130359649658203,30.266646782823166,29.770561701285782,30.015878956898028,8150800
2013-05-22,29.93410873413086,30.566481009863907,29.852335614509254,30.206683026767116,12801300
2013-05-23,29.792362213134766,29.863230010982985,29.438014905588865,29.59610844769865,14081700
2013-05-24,29.754213333129883,29.781470348814825,29.383512096999077,29.754213333129883,10009000
2013-05-28,29.607023239135742,30.032238510746787,29.53615333400823,29.895951351427655,10084900
2013-05-29,28.56577491760254,29.328981374438666,28.462195398194982,29.170887850819938,22687100
2013-05-30,28.549427032470703,28.914677617419034,28.35317323513447,28.473106573412508,12520700
2013-05-31,27.74260902404785,28.293210217110442,27.475487402506978,28.255049985461746,22703700
2013-06-03,28.064241409301758,28.140561858081583,27.622670424763292,27.873440287352196,17652800
2013-06-04,27.873435974121094,28.23868437378368,27.62266615033717,28.20052415529881,10550300
2013-06-05,27.33919906616211,28.096955175019502,27.317392626298563,28.02063471507366,19921000
2013-06-06,27.480937957763672,27.524550839381924,27.13749379353822,27.25742713841176,21756700
2013-06-07,27.11023712158203,27.464584510646475,26.794052044199468,27.01756286634847,19374300
2013-06-10,26.815858840942383,26.93579219820836,26.52148017790833,26.766795383840563,13761400
2013-06-11,26.292518615722656,26.477869236210164,25.9327205970795,26.058104534530308,23708100
2013-06-12,25.780075073242188,26.40699464935463,25.61653092641184,26.319770965740002,21269800
2013-06-13,26.314319610595703,26.412446511682948,25.823685105159473,25.965424886541758,16509300
2013-06-14,25.965417861938477,26.51601680945817,25.872741556172173,26.51601680945817,13341800
2013-06-17,25.82914161682129,26.19984283644804,25.567470534657158,25.94362232534743,14426300
2013-06-18,25.671045303344727,25.80733244084824,25.376664587238736,25.56746782748966,17644700
2013-06-19,24.744291305541992,25.77462168874581,24.651617054157207,25.600174326487842,23545100
2013-06-20,23.95383071899414,24.18279423133482,23.403231502412268,23.75212630257231,41857000
2013-06-21,23.95383071899414,24.035603847596608,23.43594116976866,23.915670480200202,26875200
2013-06-24,23.479551315307617,23.708514821166474,22.705441259314256,23.425037284167264,25470400
2013-06-25,23.86115074157715,23.97563143058309,23.386872115997846,23.817537862197806,16910200
2013-06-26,24.302722930908203,24.488071438263432,24.068308892153873,24.18278958654739,31061700
2013-06-27,24.615629196166992,24.821268309329895,24.41554698005439,24.41554698005439,13597900
2013-06-28,24.376644134521484,24.487801165003994,24.037616145614628,24.171005006222444,17370000
2013-07-01,24.337739944458008,24.58228371995185,24.120984897065547,24.287719385817898,11768800
2013-07-02,23.526290893554688,24.24880823089267,23.192819885453208,24.082073786913675,22060400
2013-07-03,23.3651180267334,23.55964123032342,23.10389933607487,23.215056361045132,13509800
2013-07-05,23.048316955566406,23.270628837829214,22.60924796689293,23.176146764899798,21821800
2013-07-08,23.042760848999023,23.354000067638772,23.003856211687022,23.19838151839076,17928600
2013-07-09,23.32621955871582,23.504069997674343,23.17615785331748,23.215062504330625,9713000
2013-07-10,23.07611083984375,23.44848443903969,23.01497436949363,23.198383780543995,16564400
2013-07-11,23.865324020385742,23.89867176749926,23.36512053454782,23.659684880212737,23020100
2013-07-12,23.504060745239258,23.781952211737302,23.426251473842786,23.681911114186516,12485200
2013-07-15,24.165449142456055,24.321067733354973,23.57076138992743,23.57076138992743,14324500
2013-07-16,24.05984115600586,24.359964417195844,23.854199965851564,24.359964417195844,16876600
2013-07-17,24.448898315429688,24.593400981553913,24.326625360917067,24.421107465662878,18236700
2013-07-18,24.565610885620117,24.77680903526508,24.437781040350387,24.454453853167813,14568400
2013-07-19,24.298826217651367,24.40998108850476,24.21545794436806,24.326614935364717,12882300
2013-07-22,24.749011993408203,24.893516735475956,24.259924565246557,24.359965657403148,15599400
2013-07-23,25.099157333374023,25.22698715438153,25.01023214831908,25.16029379562623,22942700
2013-07-24,24.615629196166992,25.004677714147732,24.359969528975938,24.954657160119584,19743100
2013-07-25,24.876842498779297,24.915749253605735,24.44889151726783,24.48779615195069,13236700
2013-07-26,24.82126808166504,24.8824045493769,24.47112420667957,24.865731738235063,16021500
2013-07-29,24.565610885620117,24.75457720474581,24.46001075072561,24.73234537422654,11405900
2013-07-30,24.271041870117188,24.6878791077137,24.198791608770684,24.671206296655864,12542300
2013-07-31,24.17656135559082,24.448895968091858,23.91534265790044,24.182118252924166,17948900
2013-08-01,24.3933162689209,24.565609767386317,24.271043326774862,24.426664013181803,13793600
2013-08-02,24.432222366333008,24.70455699366483,24.343297163149078,24.35997209634512,9417700
2013-08-05,24.05984115600586,24.348848505283986,24.026493420270278,24.2765961379286,10661900
2013-08-06,23.776391983032227,24.16544044032495,23.676350890581425,24.10430398158907,16171800
2013-08-07,23.598543167114258,23.843089018057487,23.53740670437845,23.576311340638753,11449000
2013-08-08,24.35441017150879,24.548933367709406,23.765279445646616,23.937572933812753,21953200
2013-08-09,24.793476104736328,24.949094642034474,24.465564101041256,24.510025631636346,16067200
2013-08-12,24.843503952026367,25.393728010667715,24.693442266903038,25.082490844614163,20394900
2013-08-13,24.687881469726562,24.843502161682736,24.487801357458387,24.726788232823626,17518100
2013-08-14,24.526704788208008,24.85461684842267,24.46556831797654,24.68232335232889,29348100
2013-08-15,24.426666259765625,24.57672794252533,24.04317458599832,24.137658810022202,24555600
2013-08-16,23.976476669311523,24.315504615748385,23.798626290876406,24.29327278840806,21861500
2013-08-19,23.61522102355957,24.009826451754783,23.554084553247424,23.870880699279518,25516200
2013-08-20,23.40958023071289,23.787512854278827,23.39846431588519,23.598546542495857,19588300
2013-08-21,22.931604385375977,23.309536974192586,22.79265864302116,23.209495870085615,23077400
2013-08-22,23.320646286010742,23.392898645221134,23.04831389537209,23.13723906049904,18572100
2013-08-23,24.332181930541992,24.371086575517694,23.59299155585947,23.71526238857848,24200700
2013-08-26,23.920896530151367,24.309944984266544,23.76527587641919,24.304385967984942,16273000
